Port Name,In FreeBSD Security,In BlackArch Porting
python2-py-radix,NÃO,SIM
python2-py-zabbix,NÃO,SIM
python2-py2neo,NÃO,SIM
python2-py3.80,NÃO,SIM
python2-py3270,NÃO,SIM
python2-pyaes,NÃO,SIM
python2-pyaml,NÃO,SIM
python2-pyasn1,NÃO,SIM
python2-pyasn1-modules,NÃO,SIM
python2-pybinaryedge,NÃO,SIM
python2-pyblake2,NÃO,SIM
python2-pybloom,NÃO,SIM
python2-pybloomfiltermmap,NÃO,SIM
python2-pybluez,NÃO,SIM
python2-pyclamd,NÃO,SIM
python2-pycodestyle,NÃO,SIM
python2-pycparser,NÃO,SIM
python2-pycrtsh,NÃO,SIM
python2-pycryptodome,NÃO,SIM
python2-pycryptodomex,NÃO,SIM
python2-pycups,NÃO,SIM
python2-pycurl,NÃO,SIM
python2-pydeep,NÃO,SIM
python2-pydes,NÃO,SIM
python2-pydivert,NÃO,SIM
python2-pydnet,NÃO,SIM
python2-pydot,NÃO,SIM
python2-pydotplus,NÃO,SIM
python2-pyelftools,NÃO,SIM
python2-pyexecjs,NÃO,SIM
python2-pyexifinfo,NÃO,SIM
python2-pyfiglet,NÃO,SIM
python2-pyflakes,NÃO,SIM
python2-pyftpdlib,NÃO,SIM
python2-pygeoip,NÃO,SIM
python2-pygexf,NÃO,SIM
python2-pygithub,NÃO,SIM
python2-pygments,NÃO,SIM
python2-pygoocanvas,NÃO,SIM
python2-pygoogle,NÃO,SIM
python2-pygoogle-simple,NÃO,SIM
python2-pygraphviz,NÃO,SIM
python2-pygreynoisev1,NÃO,SIM
python2-pygtail,NÃO,SIM
python2-pyhamcrest,NÃO,SIM
python2-pyhunter,NÃO,SIM
python2-pyinotify,NÃO,SIM
python2-pyip,NÃO,SIM
python2-pyjwt,NÃO,SIM
python2-pylibemu,NÃO,SIM
python2-pyliblzma,NÃO,SIM
python2-pylibpcap,NÃO,SIM
python2-pylnk,NÃO,SIM
python2-pylzma,NÃO,SIM
python2-pymiproxy,NÃO,SIM
python2-pymongo,NÃO,SIM
python2-pymysql,NÃO,SIM
python2-pynacl,NÃO,SIM
python2-pynids,NÃO,SIM
python2-pyodbc,NÃO,SIM
python2-pyof,NÃO,SIM
python2-pyopenssl,NÃO,SIM
python2-pyparsing,NÃO,SIM
python2-pypcap,NÃO,SIM
python2-pypdf2,NÃO,SIM
python2-pype32,NÃO,SIM
python2-pyperclip,NÃO,SIM
python2-pypermacc,NÃO,SIM
python2-pyprind,NÃO,SIM
python2-pyptlib,NÃO,SIM
python2-pyqt4,NÃO,SIM
python2-pyqt5,NÃO,SIM
python2-pyric,NÃO,SIM
python2-pyroute2,NÃO,SIM
python2-pyrsistent,NÃO,SIM
python2-pyrtlsdr,NÃO,SIM
python2-pysafebrowsing,NÃO,SIM
python2-pysctp,NÃO,SIM
python2-pysendfile,NÃO,SIM
python2-pyserial,NÃO,SIM
python2-pysha3,NÃO,SIM
python2-pyshark,NÃO,SIM
python2-pyside,NÃO,SIM
python2-pysmb,NÃO,SIM
python2-pysmbc,NÃO,SIM
python2-pysmi,NÃO,SIM
python2-pysnmp,NÃO,SIM
python2-pysocks,NÃO,SIM
python2-pyspf,NÃO,SIM
python2-pysqlite,NÃO,SIM
python2-pysqlite-legacy,NÃO,SIM
python2-pyswf,NÃO,SIM
python2-pytest,NÃO,SIM
python2-pytest-cov,NÃO,SIM
python2-pytest-mock,NÃO,SIM
python2-pytest-twisted,NÃO,SIM
python2-python-docx,NÃO,SIM
python2-python-engineio,NÃO,SIM
python2-python-evt,NÃO,SIM
python2-python-evtx,NÃO,SIM
python2-python-geoip,NÃO,SIM
python2-python-geoip-geolite2,NÃO,SIM
python2-python-i18n,NÃO,SIM
python2-python-libnmap,NÃO,SIM
python2-python-magic,NÃO,SIM
python2-python-nmap,NÃO,SIM
python2-python-ntlm3,NÃO,SIM
python2-python-owasp-zap-v2,NÃO,SIM
python2-python-pptx,NÃO,SIM
python2-python-pytun,NÃO,SIM
python2-python-socketio,NÃO,SIM
python2-python-symmetric-jsonrpc,NÃO,SIM
python2-python-whois,NÃO,SIM
python2-pythonaes,NÃO,SIM
python2-pythonwhois,NÃO,SIM
python2-pythreatgrid2,NÃO,SIM
python2-pytoml,NÃO,SIM
python2-pytorctl,NÃO,SIM
python2-pytsk3,NÃO,SIM
python2-pyttsx,NÃO,SIM
python2-pytz,NÃO,SIM
python2-pyusb,NÃO,SIM
python2-pyuv,NÃO,SIM
python2-pyvex,NÃO,SIM
python2-pywhois,NÃO,SIM
python2-pyx,NÃO,SIM
python2-pyxml,NÃO,SIM
python2-pyzmq,NÃO,SIM
python2-q,NÃO,SIM
python2-qrcode,NÃO,SIM
python2-qt4reactor,NÃO,SIM
python2-rdpy,NÃO,SIM
python2-recommonmark,NÃO,SIM
python2-redis,NÃO,SIM
python2-regex,NÃO,SIM
python2-reportlab,NÃO,SIM
python2-requests,NÃO,SIM
python2-requests-file,NÃO,SIM
python2-requests-ntlm,NÃO,SIM
python2-requests-oauthlib,NÃO,SIM
python2-requests-toolbelt,NÃO,SIM
python2-resolvelib,NÃO,SIM
python2-retrying,NÃO,SIM
python2-rfc5424-logging-handler,NÃO,SIM
python2-roca-detect,NÃO,SIM
python2-roguehostapd,NÃO,SIM
python2-ropgadget,NÃO,SIM
python2-ropper,NÃO,SIM
python2-rpi-gpio,NÃO,SIM
python2-rpio,NÃO,SIM
python2-rpyc,NÃO,SIM
python2-rsa,NÃO,SIM
python2-ruamel-yaml,NÃO,SIM
python2-rule,NÃO,SIM
python2-s3transfer,NÃO,SIM
python2-safedexml,NÃO,SIM
python2-safeurl,NÃO,SIM
python2-scandir,NÃO,SIM
python2-scapy,NÃO,SIM
python2-scapy-http,NÃO,SIM
python2-scipy,NÃO,SIM
python2-scp,NÃO,SIM
python2-screenutils,NÃO,SIM
python2-scrypt,NÃO,SIM
python2-secure,NÃO,SIM
python2-selenium,NÃO,SIM
python2-service-identity,NÃO,SIM
python2-setuptools,NÃO,SIM
python2-setuptools-scm,NÃO,SIM
python2-sfalearn,NÃO,SIM
python2-sflock,NÃO,SIM
python2-sha3,NÃO,SIM
python2-shiboken,NÃO,SIM
python2-shodan,NÃO,SIM
python2-simple-requests,NÃO,SIM
python2-simplegeneric,NÃO,SIM
python2-simplejson,NÃO,SIM
python2-simplekml,NÃO,SIM
python2-simuvex,NÃO,SIM
python2-singledispatch,NÃO,SIM
python2-sip,NÃO,SIM
python2-sip-pyqt4,NÃO,SIM
python2-sip-pyqt5,NÃO,SIM
python2-six,NÃO,SIM
python2-skpy,NÃO,SIM
python2-skype4py,NÃO,SIM
python2-slowaes,NÃO,SIM
python2-smart-open,NÃO,SIM
python2-smartencoding,NÃO,SIM
python2-smmap,NÃO,SIM
python2-smoke-zephyr,NÃO,SIM
python2-smspdu,NÃO,SIM
python2-snowballstemmer,NÃO,SIM
python2-sortedcontainers,NÃO,SIM
python2-soupsieve,NÃO,SIM
python2-speaklater,NÃO,SIM
python2-speechrecognition,NÃO,SIM
python2-sphinx,NÃO,SIM
python2-sphinx-alabaster-theme,NÃO,SIM
python2-sphinx_rtd_theme,NÃO,SIM
python2-sphinxcontrib-httpdomain,NÃO,SIM
python2-sphinxcontrib-websupport,NÃO,SIM
python2-splinter,NÃO,SIM
python2-spyonweb,NÃO,SIM
python2-sqlalchemy,NÃO,SIM
python2-sqlalchemy-mixins,NÃO,SIM
python2-sqlalchemy-utils,NÃO,SIM
python2-ssdeep,NÃO,SIM
python2-sshtunnel,NÃO,SIM
python2-statsd,NÃO,SIM
python2-steganography,NÃO,SIM
python2-stem,NÃO,SIM
python2-stevedore,NÃO,SIM
python2-stix-validator,NÃO,SIM
python2-stopit,NÃO,SIM
python2-streql,NÃO,SIM
python2-stringcase,NÃO,SIM
python2-subprocess32,NÃO,SIM
python2-symath,NÃO,SIM
python2-symautomata,NÃO,SIM
python2-tabulate,NÃO,SIM
python2-taxii2-client,NÃO,SIM
python2-tblib,NÃO,SIM
python2-telepot,NÃO,SIM
python2-telnetsrv,NÃO,SIM
python2-termcolor,NÃO,SIM
python2-terminaltables,NÃO,SIM
python2-testtools,NÃO,SIM
python2-textblob,NÃO,SIM
python2-texttable,NÃO,SIM
python2-tftpy,NÃO,SIM
python2-threatcrowd,NÃO,SIM
python2-timeout-decorator,NÃO,SIM
python2-tinyec,NÃO,SIM
python2-tldextract,NÃO,SIM
python2-tlslite-ng,NÃO,SIM
python2-toml,NÃO,SIM
python2-tornado,NÃO,SIM
python2-torrequest,NÃO,SIM
python2-tox,NÃO,SIM
python2-tqdm,NÃO,SIM
python2-traceback2,NÃO,SIM
python2-tracer,NÃO,SIM
python2-traitlets,NÃO,SIM
python2-trans,NÃO,SIM
python2-trollius,NÃO,SIM
python2-tweepy,NÃO,SIM
python2-twistedx,NÃO,SIM
python2-txaio,NÃO,SIM
python2-txsocksx,NÃO,SIM
python2-typing,NÃO,SIM
python2-tzlocal,NÃO,SIM
python2-ua-parser,NÃO,SIM
python2-ujson,NÃO,SIM
python2-unicodecsv,NÃO,SIM
python2-unicorn,NÃO,SIM
python2-unidecode,NÃO,SIM
python2-unirest,NÃO,SIM
python2-unittest2,NÃO,SIM
python2-unqlite,NÃO,SIM
python2-update-checker,NÃO,SIM
python2-uritemplate,NÃO,SIM
python2-urllib3,NÃO,SIM
python2-urlnorm,NÃO,SIM
python2-urwid,NÃO,SIM
python2-user-agent,NÃO,SIM
python2-user-agents,NÃO,SIM
python2-utidylib,NÃO,SIM
python2-utils,NÃO,SIM
python2-validate-email,NÃO,SIM
python2-validictory,NÃO,SIM
python2-vcrpy,NÃO,SIM
python2-verboselogs,NÃO,SIM
python2-vine,NÃO,SIM
python2-virtualenv,NÃO,SIM
python2-virustotal-api,NÃO,SIM
python2-vulndb,NÃO,SIM
python2-wakeonlan,NÃO,SIM
python2-wcwidth,NÃO,SIM
python2-weakrefmethod,NÃO,SIM
python2-webencodings,NÃO,SIM
python2-websocket-client,NÃO,SIM
python2-werkzeug,NÃO,SIM
python2-wget,NÃO,SIM
python2-wheel,NÃO,SIM
python2-whichcraft,NÃO,SIM
python2-whois,NÃO,SIM
python2-whoosh,NÃO,SIM
python2-win_inet_pton,NÃO,SIM
python2-wol,NÃO,SIM
python2-wrapt,NÃO,SIM
python2-wsgiref,NÃO,SIM
python2-wsproto,NÃO,SIM
python2-wtforms,NÃO,SIM
python2-wxpython3,NÃO,SIM
python2-xattr,NÃO,SIM
python2-xdot,NÃO,SIM
python2-xgoogle,NÃO,SIM
python2-xlrd,NÃO,SIM
python2-xls-writer,NÃO,SIM
python2-xlsx2csv,NÃO,SIM
python2-xlsxwriter,NÃO,SIM
python2-xlutils,NÃO,SIM
python2-xlwt,NÃO,SIM
python2-xmltodict,NÃO,SIM
python2-xtermcolor,NÃO,SIM
python2-yaml,NÃO,SIM
python2-yara,NÃO,SIM
python2-yaraprocessor,NÃO,SIM
python2-yattag,NÃO,SIM
python2-z3,NÃO,SIM
python2-zipp,NÃO,SIM
python2-zope-event,NÃO,SIM
python2-zope-interface,NÃO,SIM
pythonect,NÃO,SIM
pyvmidbg,NÃO,SIM
qark,NÃO,SIM
qbdi,NÃO,SIM
qradiolink,NÃO,SIM
qrgen,NÃO,SIM
qrljacker,NÃO,SIM
qscintilla-qt3,NÃO,SIM
qscintilla-qt4,NÃO,SIM
qsreplace,NÃO,SIM
qt3,NÃO,SIM
qt4,NÃO,SIM
qt5-charts,NÃO,SIM
qt5-datavis3d,NÃO,SIM
qt5-doc,NÃO,SIM
qt5-examples,NÃO,SIM
qt5-remoteobjects,NÃO,SIM
qt5-scxml,NÃO,SIM
qt5-serialbus,NÃO,SIM
qt5-webchannel,NÃO,SIM
qt5-webengine,NÃO,SIM
qt5-webkit,NÃO,SIM
qt5-websockets,NÃO,SIM
qtwebkit,NÃO,SIM
quark-engine,NÃO,SIM
quickrecon,NÃO,SIM
quicksand-lite,NÃO,SIM
quickscope,NÃO,SIM
qwt5,NÃO,SIM
qwtplot3d,NÃO,SIM
rabid,NÃO,SIM
raccoon,NÃO,SIM
radare2-bindings,NÃO,SIM
radare2-keystone,NÃO,SIM
radare2-unicorn,NÃO,SIM
radare2-yara,NÃO,SIM
radiography,NÃO,SIM
rainbowcrack,NÃO,SIM
ranger-scanner,NÃO,SIM
rapidscan,NÃO,SIM
rasenum,NÃO,SIM
raven,NÃO,SIM
rawr,NÃO,SIM
rawsec-cli,NÃO,SIM
rbac-lookup,NÃO,SIM
rbasefind,NÃO,SIM
rbkb,NÃO,SIM
rbndr,NÃO,SIM
rcracki-mt,NÃO,SIM
rcrdcarver,NÃO,SIM
rdesktop-brute,NÃO,SIM
rdp-cipher-checker,NÃO,SIM
rdp-sec-check,NÃO,SIM
rdpassspray,NÃO,SIM
rdwatool,NÃO,SIM
reaver-wps-fork-t6x,NÃO,SIM
rebind,NÃO,SIM
recaf,NÃO,SIM
recentfilecache-parser,NÃO,SIM
recomposer,NÃO,SIM
recon-ng,NÃO,SIM
reconnoitre,NÃO,SIM
reconscan,NÃO,SIM
recoverdm,NÃO,SIM
recoverjpeg,NÃO,SIM
recsech,NÃO,SIM
recstudio,NÃO,SIM
recuperabit,NÃO,SIM
red-hawk,NÃO,SIM
redasm,NÃO,SIM
redeye,NÃO,SIM
redfang,NÃO,SIM
redirectpoison,NÃO,SIM
redis,NÃO,SIM
redpoint,NÃO,SIM
redress,NÃO,SIM
redsocks,NÃO,SIM
reelphish,NÃO,SIM
regeorg,NÃO,SIM
regipy,NÃO,SIM
reglookup,NÃO,SIM
regreport,NÃO,SIM
regripper,NÃO,SIM
regrippy,NÃO,SIM
regview,NÃO,SIM
rej,NÃO,SIM
rekall,NÃO,SIM
relay-scanner,NÃO,SIM
remot3d,NÃO,SIM
remote-method-guesser,NÃO,SIM
replayproxy,NÃO,SIM
reptor,NÃO,SIM
resourcehacker,NÃO,SIM
responder,NÃO,SIM
restler-fuzzer,NÃO,SIM
retdec,NÃO,SIM
retire,NÃO,SIM
reverseip,NÃO,SIM
revipd,NÃO,SIM
revsh,NÃO,SIM
rex,NÃO,SIM
rext,NÃO,SIM
rfcat,NÃO,SIM
rfcrack,NÃO,SIM
rfidiot,NÃO,SIM
rfidtool,NÃO,SIM
rhodiola,NÃO,SIM
richsploit,NÃO,SIM
ridenum,NÃO,SIM
ridrelay,NÃO,SIM
rinetd,NÃO,SIM
ripdc,NÃO,SIM
rita,NÃO,SIM
riwifshell,NÃO,SIM
rlogin-scanner,NÃO,SIM
rmiscout,NÃO,SIM
roadlib,NÃO,SIM
roadoidc,NÃO,SIM
roadrecon,NÃO,SIM
roadtx,NÃO,SIM
rogue-mysql-server,NÃO,SIM
roguehostapd,NÃO,SIM
rombuster,NÃO,SIM
rookie,NÃO,SIM
rootbrute,NÃO,SIM
ropeadope,NÃO,SIM
ropeme,NÃO,SIM
roputils,NÃO,SIM
routerhunter,NÃO,SIM
rp,NÃO,SIM
rpak,NÃO,SIM
rpcsniffer,NÃO,SIM
rpctools,NÃO,SIM
rpdscan,NÃO,SIM
rpivot,NÃO,SIM
rr,NÃO,SIM
rrs,NÃO,SIM
rrst,NÃO,SIM
rsactftool,NÃO,SIM
rsakeyfind,NÃO,SIM
rsatool,NÃO,SIM
rshack,NÃO,SIM
rsmangler,NÃO,SIM
rspet,NÃO,SIM
rtfm,NÃO,SIM
rtl-433,NÃO,SIM
rtl-wmbus,NÃO,SIM
rtl8812au-aircrack-dkms,NÃO,SIM
rtl8814au-dkms-git,NÃO,SIM
rtlamr,NÃO,SIM
rtlizer,NÃO,SIM
rtlsdr-scanner,NÃO,SIM
rtp-flood,NÃO,SIM
rtpbreak,NÃO,SIM
rubilyn,NÃO,SIM
ruby-$_gemname,NÃO,SIM
ruby-cairo,NÃO,SIM
ruby-camertron-eprun,NÃO,SIM
ruby-cldr-plurals-runtime-rb,NÃO,SIM
ruby-docopt,NÃO,SIM
ruby-dry-cli,NÃO,SIM
ruby-foreman,NÃO,SIM
ruby-http_configuration,NÃO,SIM
ruby-httparty,NÃO,SIM
ruby-iostruct,NÃO,SIM
ruby-mechanize,NÃO,SIM
ruby-mini_exiftool,NÃO,SIM
ruby-multi_xml,NÃO,SIM
ruby-native-package-installer,NÃO,SIM
ruby-net-http-digest_auth,NÃO,SIM
ruby-ntlm-http,NÃO,SIM
ruby-os,NÃO,SIM
ruby-rprogram,NÃO,SIM
ruby-ruby-gtkhex,NÃO,SIM
ruby-ruby-nmap,NÃO,SIM
ruby-ruby-termios,NÃO,SIM
ruby-rubyntlm,NÃO,SIM
ruby-singleton,NÃO,SIM
ruby-snmp,NÃO,SIM
ruby-text-table,NÃO,SIM
ruby-twitter_cldr,NÃO,SIM
ruby-unf_ext,NÃO,SIM
ruby-unicode-confusable,NÃO,SIM
ruby-unicode-display-width,NÃO,SIM
ruby-webrobots,NÃO,SIM
ruby-zpng,NÃO,SIM
ruby2.6,NÃO,SIM
ruby2.7,NÃO,SIM
ruler,NÃO,SIM
rulesfinder,NÃO,SIM
rupture,NÃO,SIM
rustbuster,NÃO,SIM
rustcat,NÃO,SIM
rusthound-ce,NÃO,SIM
rustpad,NÃO,SIM
rvi-capture,NÃO,SIM
rww-attack,NÃO,SIM
s2e,NÃO,SIM
s3-fuzzer,NÃO,SIM
s3enum,NÃO,SIM
s3scanner,NÃO,SIM
safecopy,NÃO,SIM
sagan,NÃO,SIM
sagan-rules,NÃO,SIM
sakis3g,NÃO,SIM
saleae-logic,NÃO,SIM
sambascan,NÃO,SIM
samdump2,NÃO,SIM
samesame,NÃO,SIM
samplicator,NÃO,SIM
samydeluxe,NÃO,SIM
sandcastle,NÃO,SIM
sandmap,NÃO,SIM
sandsifter,NÃO,SIM
sandy,NÃO,SIM
saruman,NÃO,SIM
sasm,NÃO,SIM
savvycan,NÃO,SIM
sawef,NÃO,SIM
sb0x,NÃO,SIM
sbd,NÃO,SIM
sc-make,NÃO,SIM
scalpel,NÃO,SIM
scamper,NÃO,SIM
scanless,NÃO,SIM
scannerl,NÃO,SIM
scanqli,NÃO,SIM
scansploit,NÃO,SIM
scanssh,NÃO,SIM
scap-security-guide,NÃO,SIM
scap-workbench,NÃO,SIM
scapy-ssl_tls,NÃO,SIM
scavenger,NÃO,SIM
sccmhunter,NÃO,SIM
schnappi-dhcp,NÃO,SIM
scout2,NÃO,SIM
scoutsuite,NÃO,SIM
scrape-dns,NÃO,SIM
scratchabit,NÃO,SIM
scrounge-ntfs,NÃO,SIM
scrying,NÃO,SIM
sctpscan,NÃO,SIM
scylla,NÃO,SIM
sdn-toolkit,NÃO,SIM
sdnpwn,NÃO,SIM
sdrangel,NÃO,SIM
sdrpp,NÃO,SIM
sdrsharp,NÃO,SIM
sdrtrunk,NÃO,SIM
sea,NÃO,SIM
search1337,NÃO,SIM
seat,NÃO,SIM
seccomp-tools,NÃO,SIM
second-order,NÃO,SIM
secretfinder,NÃO,SIM
secscan,NÃO,SIM
secure-delete,NÃO,SIM
secure2csv,NÃO,SIM
see-surf,NÃO,SIM
seeker,NÃO,SIM
seekr,NÃO,SIM
sees,NÃO,SIM
semgrep,NÃO,SIM
sensepost-xrdp,NÃO,SIM
sentrypeer,NÃO,SIM
sergio-proxy,NÃO,SIM
serialbrute,NÃO,SIM
serializationdumper,NÃO,SIM
server-status-pwn,NÃO,SIM
sessionlist,NÃO,SIM
set,NÃO,SIM
seth,NÃO,SIM
setowner,NÃO,SIM
sfuzz,NÃO,SIM
sgn,NÃO,SIM
sgp4,NÃO,SIM
sh00t,NÃO,SIM
shad0w,NÃO,SIM
shadowexplorer,NÃO,SIM
shadowfinder,NÃO,SIM
shard,NÃO,SIM
shareenum,NÃO,SIM
sharesniffer,NÃO,SIM
sharpfuzz,NÃO,SIM
shed,NÃO,SIM
shellcode-compiler,NÃO,SIM
shellcode-factory,NÃO,SIM
shellcodecs,NÃO,SIM
shellen,NÃO,SIM
shellerator,NÃO,SIM
shellinabox,NÃO,SIM
shelling,NÃO,SIM
shellme,NÃO,SIM
shellnoob,NÃO,SIM
shellpop,NÃO,SIM
shellsploit-framework,NÃO,SIM
shellter,NÃO,SIM
shellz,NÃO,SIM
sherlock,NÃO,SIM
sherlocked,NÃO,SIM
shhgit,NÃO,SIM
shiboken,NÃO,SIM
shitflood,NÃO,SIM
shocker,NÃO,SIM
shodanhat,NÃO,SIM
shootback,NÃO,SIM
shortfuzzy,NÃO,SIM
shosubgo,NÃO,SIM
shreder,NÃO,SIM
shuffledns,NÃO,SIM
shuji,NÃO,SIM
sickle,NÃO,SIM
sidguesser,NÃO,SIM
sigma,NÃO,SIM
sign,NÃO,SIM
sigploit,NÃO,SIM
sigspotter,NÃO,SIM
sigthief,NÃO,SIM
silenteye,NÃO,SIM
silenttrinity,NÃO,SIM
silk,NÃO,SIM
simple-ducky,NÃO,SIM
simple-lan-scan,NÃO,SIM
simple-lan-scan3,NÃO,SIM
simpleemailspoofer,NÃO,SIM
simplify,NÃO,SIM
simplyemail,NÃO,SIM
simtrace2,NÃO,SIM
sinfp,NÃO,SIM
sip4,NÃO,SIM
sip5,NÃO,SIM
siparmyknife,NÃO,SIM
sipbrute,NÃO,SIM
sipcalc,NÃO,SIM
sipcrack,NÃO,SIM
sipffer,NÃO,SIM
sipi,NÃO,SIM
sipp,NÃO,SIM
sippts,NÃO,SIM
sipsak,NÃO,SIM
sipscan,NÃO,SIM
sipshock,NÃO,SIM
sipvicious,NÃO,SIM
sireprat,NÃO,SIM
sitadel,NÃO,SIM
sitediff,NÃO,SIM
sj,NÃO,SIM
sjet,NÃO,SIM
skipfish,NÃO,SIM
skiptracer,NÃO,SIM
skul,NÃO,SIM
skydive,NÃO,SIM
skyjack,NÃO,SIM
skype-dump,NÃO,SIM
skypefreak,NÃO,SIM
slackpirate,NÃO,SIM
sleuthkit-java,NÃO,SIM
sleuthql,NÃO,SIM
slither,NÃO,SIM
sliver,NÃO,SIM
sloth-fuzzer,NÃO,SIM
slowloris,NÃO,SIM
slowloris-py,NÃO,SIM
slurp-scanner,NÃO,SIM
smali-cfgs,NÃO,SIM
smalisca,NÃO,SIM
smap,NÃO,SIM
smap-scanner,NÃO,SIM
smbbf,NÃO,SIM
smbclient-ng,NÃO,SIM
smbcrunch,NÃO,SIM
smbexec,NÃO,SIM
smbmap,NÃO,SIM
smbrelay,NÃO,SIM
smbspider,NÃO,SIM
smbsr,NÃO,SIM
smod,NÃO,SIM
smplshllctrlr,NÃO,SIM
smtp-fuzz,NÃO,SIM
smtp-test,NÃO,SIM
smtp-user-enum,NÃO,SIM
smtp-vrfy,NÃO,SIM
smtpmap,NÃO,SIM
smtpscan,NÃO,SIM
smtptester,NÃO,SIM
smtptx,NÃO,SIM
smuggler,NÃO,SIM
smuggler-py,NÃO,SIM
sn1per,NÃO,SIM
snallygaster,NÃO,SIM
snapception,NÃO,SIM
snare,NÃO,SIM
snarf-mitm,NÃO,SIM
sniff-probe-req,NÃO,SIM
sniffer,NÃO,SIM
sniffjoke,NÃO,SIM
sniffle,NÃO,SIM
sniffles,NÃO,SIM
snitch,NÃO,SIM
snmp-brute,NÃO,SIM
snmp-fuzzer,NÃO,SIM
snmpattack,NÃO,SIM
snmpcheck,NÃO,SIM
snmpenum,NÃO,SIM
snmpscan,NÃO,SIM
snoopbrute,NÃO,SIM
snoopy-ng,NÃO,SIM
snow,NÃO,SIM
snowman,NÃO,SIM
snscan,NÃO,SIM
snscrape,NÃO,SIM
snuck,NÃO,SIM
snyk,NÃO,SIM
soapui,NÃO,SIM
social-analyzer,NÃO,SIM
social-mapper,NÃO,SIM
social-vuln-scanner,NÃO,SIM
socialfish,NÃO,SIM
socialpwned,NÃO,SIM
socialscan,NÃO,SIM
socketfuzz,NÃO,SIM
sockstat,NÃO,SIM
sonar-scanner,NÃO,SIM
soot,NÃO,SIM
sooty,NÃO,SIM
sourcemapper,NÃO,SIM
spade,NÃO,SIM
spaf,NÃO,SIM
sparrow-wifi,NÃO,SIM
sparta,NÃO,SIM
spartan,NÃO,SIM
sparty,NÃO,SIM
spectools,NÃO,SIM
spectrwm,NÃO,SIM
speedpwn,NÃO,SIM
spektrum,NÃO,SIM
spf,NÃO,SIM
spfmap,NÃO,SIM
sphinxbase,NÃO,SIM
spiderfoot,NÃO,SIM
spiderpig-pdffuzzer,NÃO,SIM
spiga,NÃO,SIM
spike-fuzzer,NÃO,SIM
spike-proxy,NÃO,SIM
spipscan,NÃO,SIM
sploitctl,NÃO,SIM
sploitego,NÃO,SIM
spoofcheck,NÃO,SIM
spooftooph,NÃO,SIM
spoofy,NÃO,SIM
spookflare,NÃO,SIM
spotbugs,NÃO,SIM
spray365,NÃO,SIM
spraycharles,NÃO,SIM
sprayhound,NÃO,SIM
sprayingtoolkit,NÃO,SIM
spraykatz,NÃO,SIM
sps,NÃO,SIM
spyse,NÃO,SIM
sqid,NÃO,SIM
sqlbrute,NÃO,SIM
sqldict,NÃO,SIM
sqlite2,NÃO,SIM
sqlivulscan,NÃO,SIM
sqlpat,NÃO,SIM
sqlping,NÃO,SIM
sqlpowerinjector,NÃO,SIM
sqlsus,NÃO,SIM
sr-71,NÃO,SIM
ssdp-scanner,NÃO,SIM
ssh-honeypot,NÃO,SIM
ssh-mitm,NÃO,SIM
ssh-privkey-crack,NÃO,SIM
ssh-user-enum,NÃO,SIM
sshatter,NÃO,SIM
sshfuzz,NÃO,SIM
sshprank,NÃO,SIM
sshscan,NÃO,SIM
sshtrix,NÃO,SIM
ssl-hostname-resolver,NÃO,SIM
ssl-phuck3r,NÃO,SIM
sslcaudit,NÃO,SIM
ssldump,NÃO,SIM
sslmap,NÃO,SIM
sslnuke,NÃO,SIM
sslscan2,NÃO,SIM
sslsniff,NÃO,SIM
sslstrip,NÃO,SIM
sslyze,NÃO,SIM
ssma,NÃO,SIM
ssrf-proxy,NÃO,SIM
ssrf-sheriff,NÃO,SIM
ssrfmap,NÃO,SIM
sstimap,NÃO,SIM
stackflow,NÃO,SIM
stacoan,NÃO,SIM
stacs,NÃO,SIM
staekka,NÃO,SIM
stardox,NÃO,SIM
starttls-mitm,NÃO,SIM
statsprocessor,NÃO,SIM
stebb,NÃO,SIM
stegcracker,NÃO,SIM
stegdetect,NÃO,SIM
stegolego,NÃO,SIM
stegosip,NÃO,SIM
stegoveritas,NÃO,SIM
stegseek,NÃO,SIM
stegsolve,NÃO,SIM
stenographer,NÃO,SIM
stepic,NÃO,SIM
stews,NÃO,SIM
sticky-keys-hunter,NÃO,SIM
stig-viewer,NÃO,SIM
stomper,NÃO,SIM
stompy,NÃO,SIM
stoq,NÃO,SIM
storm-ring,NÃO,SIM
stowaway,NÃO,SIM
streamfinder,NÃO,SIM
striker,NÃO,SIM
stringsifter,NÃO,SIM
striptls,NÃO,SIM
strutscan,NÃO,SIM
stunner,NÃO,SIM
sub3suite,NÃO,SIM
sub7,NÃO,SIM
subdomainer,NÃO,SIM
subfinder,NÃO,SIM
subjack,NÃO,SIM
subjs,NÃO,SIM
sublert,NÃO,SIM
sublist3r,NÃO,SIM
subover,NÃO,SIM
subscraper,NÃO,SIM
subterfuge,NÃO,SIM
subzy,NÃO,SIM
sucrack,NÃO,SIM
suid3num,NÃO,SIM
sulley,NÃO,SIM
superscan,NÃO,SIM
suricata-verify,NÃO,SIM
svn-extractor,NÃO,SIM
swamp,NÃO,SIM
swap-digger,NÃO,SIM
swarm,NÃO,SIM
swfintruder,NÃO,SIM
swftools,NÃO,SIM
swt,NÃO,SIM
syborg,NÃO,SIM
sylkie,NÃO,SIM
syms2elf,NÃO,SIM
synflood,NÃO,SIM
synner,NÃO,SIM
synscan,NÃO,SIM
syringe,NÃO,SIM
sysinternals-suite,NÃO,SIM
t1lib,NÃO,SIM
t50,NÃO,SIM
